Melanin,Haemoglobin,Thickness_cm,BloodOxygenation,MelaninTypeRatio
2.304713076266484417e-01,6.312383444875245553e-02,1.630065074817105622e-02,9.004330068518140440e-01,6.707295782059703448e-01
3.938545440299663913e-01,6.581326713777929660e-02,2.226672348041967495e-02,9.845303812178116676e-01,7.086839226011391046e-01
2.444352407126597071e-01,1.378795749259701109e-01,2.068484705878065669e-02,9.801928894099113387e-01,7.414866517333896789e-01
1.714130863318415465e-01,9.126283871034347739e-03,1.835904182845560575e-02,9.106103129796085938e-01,6.817847524852993502e-01
1.919118875323626572e-01,1.366815284036174694e-01,1.829517338046436625e-02,9.846830493121717653e-01,6.837927565561665588e-01
2.807726623196066598e-02,4.103969512704869205e-02,1.824405268596549640e-02,9.763545265733409861e-01,7.199362013437065055e-01
4.165947458641258705e-01,7.745739263769409189e-02,1.550329489833127822e-02,9.491046457559845217e-01,7.041342637189891285e-01
1.342706453997845051e-01,3.016125553950606969e-02,1.427843289287693967e-02,9.245213938399773346e-01,7.514863500529707085e-01
8.223693792765428279e-02,1.109974577704214982e-01,1.919200918997439331e-02,9.288100415847851954e-01,6.612614293280941746e-01
1.237142924895295731e-01,1.461407385454757957e-01,1.720988962940462122e-02,9.612274925471990805e-01,7.233138004216730366e-01
4.147161006084444379e-01,7.157645963521656884e-02,1.479961124601086170e-02,9.246303999375496963e-01,6.761389876573276059e-01
4.144871694635500481e-02,3.351989893051233321e-02,7.533227078220832568e-03,9.325355675673968614e-01,7.410087513501122380e-01
3.730730043750067892e-01,4.607461080430393791e-02,1.903857577306330984e-02,9.930838431150307288e-01,6.674319937640514899e-01
3.046650306982210954e-01,1.638044707865889404e-01,1.791997141155930728e-02,9.729328616506253136e-01,6.796447799794120836e-01
3.570782278592230519e-01,5.426209827691063498e-02,1.184496851947007198e-02,9.736074049716980650e-01,7.705833474264970340e-01
4.196600448178275378e-01,1.551658160092342087e-01,1.212646332430153580e-02,9.955936422121679508e-01,6.852750485057020891e-01
3.622843472167380230e-01,6.690868195443601396e-02,9.934447682705046037e-03,9.005794019803126105e-01,7.605598008190739279e-01
4.057110286981988612e-01,3.855777831424955088e-02,2.423830512730037676e-02,9.244485843372651779e-01,6.909594049532287174e-01
5.545522516330458201e-02,1.457344033658587723e-01,2.220402725737445279e-02,9.657973962960395564e-01,6.852541257850747192e-01
3.423932944566301373e-01,9.424046086556614465e-02,1.622098058824433461e-02,9.438271533937141466e-01,6.948732174321901045e-01
2.350948727607694855e-01,7.224173003686475136e-03,1.303306293117028475e-02,9.112804948132371408e-01,7.821397976634123506e-01
2.341596102892602171e-01,1.920285414495353227e-01,1.973650527392846812e-02,9.781233686071661992e-01,7.095748489005092585e-01
3.866373562415003629e-01,3.040293556934937913e-02,1.555456352251994440e-02,9.047072534079927397e-01,6.865640794825961235e-01
4.179038381994391593e-01,7.132798831416518881e-02,2.451702067830227941e-02,9.543851112189488672e-01,7.304959210545369785e-01
3.033756405855246308e-01,7.757413236414575919e-02,6.102452278443091030e-03,9.562464331542517293e-01,7.078462117677704057e-01
2.081805690833953004e-01,9.839654995242425040e-02,5.685714681069502577e-03,9.635961319610654163e-01,7.685296279657495289e-01
1.967972550398916498e-01,1.573033604444999678e-01,1.637222035946746604e-02,9.315626302721813357e-01,7.985668427469542197e-01
1.667404851487449824e-01,2.211965655350226108e-03,9.065584453778134655e-03,9.023600941231811889e-01,7.289861663998751240e-01
1.561259836866722706e-01,1.865619382158788808e-01,1.708608327100384974e-02,9.888983286080682555e-01,7.177623346479273803e-01
1.689564350826210648e-01,1.295519025803992252e-01,2.062846057094354715e-02,9.929204794828455638e-01,7.014553097470829224e-01
3.950413792276277064e-02,1.901791269506381832e-01,7.762195223697456771e-03,9.481988726904065912e-01,7.960008098405206844e-01
3.422008057672799169e-02,1.636605179458806847e-01,1.381216448379055800e-02,9.020640353481528262e-01,7.224924914007023746e-01
3.355641630212217175e-01,1.856398053985601759e-01,1.877334166898710424e-02,9.580871160223448646e-01,6.766995289904074173e-01
1.923652710627770102e-01,1.205991096361999360e-01,2.167727141345942438e-02,9.315929851662921868e-01,7.953823858077014863e-01
4.002636455856422026e-01,7.210448759255778939e-02,1.492688180072714726e-02,9.182485576833696594e-01,7.941323188999036553e-01
2.636428126868056165e-01,8.913989855960714748e-02,9.123071738120432789e-03,9.168952656381205157e-01,7.153587578502614841e-01
1.609049635711607210e-02,1.319484297664384742e-01,1.671598511171265913e-02,9.179255440333167204e-01,7.022279019549435564e-01
6.857751342519868842e-02,8.595944009350092729e-02,1.409034137449998933e-02,9.330841000579311872e-01,7.520656170032953280e-01
8.929669120258024173e-02,1.466028839100900483e-01,2.043850854008971707e-02,9.280620215692674257e-01,7.743386196178415615e-01
4.195907544631643504e-01,1.927775519992588546e-02,1.611152128405896056e-02,9.836424832453189993e-01,7.247798198425291494e-01
9.482411301905135925e-02,1.661673431479928631e-01,1.058845689940861659e-02,9.495314707390024589e-01,6.996219486579550173e-01
2.222591851275740049e-01,4.163353928875883347e-02,2.008785839442376459e-02,9.427647492465047740e-01,6.952091016294520420e-01
4.026199036736441417e-01,1.888455742954197880e-01,1.535494025923919356e-02,9.145833557114468881e-01,6.989898090821626830e-01
4.202156811332593001e-01,3.195361418751631322e-02,8.550931045566549996e-03,9.875890793121163691e-01,6.677049410183615308e-01
1.023986267795406191e-01,2.670367502437717006e-02,1.626144646283989026e-02,9.054822205793788825e-01,7.667930654532812973e-01
2.207146916876721529e-02,1.625633460068911795e-01,2.396640119691745979e-02,9.239531358874480960e-01,6.657439795278704553e-01
6.689518615869839702e-02,1.639216637128998733e-01,1.911032521875472359e-02,9.621472275735317714e-01,7.097471742400779382e-01
2.816791736339742044e-02,1.480131245563682252e-01,1.097606722915957927e-02,9.702312428010368972e-01,7.752415005711297269e-01
8.470829942861231310e-02,1.921455623170362226e-01,1.921746350585716231e-02,9.801156574819147593e-01,7.106158843537849767e-01
2.449164076079024810e-01,5.483738610839779259e-02,1.065212622004357845e-02,9.410291301470107284e-01,6.942142696888928821e-01
3.924405336108303111e-01,1.655030990590672380e-01,1.585377675082523877e-02,9.346740086641417422e-01,7.922380585704901224e-01
2.314669011048718639e-01,7.105606547864075362e-02,1.553191527575105771e-02,9.288551617962927942e-01,6.689815630299515981e-01
2.695495198239056256e-01,1.079423264882988093e-01,9.947817578236074765e-03,9.568094671077727043e-01,7.827280854176712488e-01
8.760105094049314145e-02,8.967440591056442811e-02,1.195762399759636024e-02,9.348635615145362010e-01,6.593115198105207186e-01
3.444503732690816777e-01,2.164154512047840057e-03,2.384362909572091543e-02,9.328094240675933735e-01,7.120294119278854916e-01
2.660314417488952032e-01,1.153179765142923890e-01,1.001197072830867230e-02,9.016890853435396425e-01,7.447581583246800641e-01
3.717146997236789319e-01,1.497536716650266497e-01,2.102054087261972029e-02,9.948315987541607175e-01,7.055057576212521164e-01
4.080536929054813799e-01,3.573592433147898539e-02,1.834741160024280088e-02,9.060594244320540058e-01,7.301909631442188298e-01
1.502494327995780865e-01,1.863995165167144641e-01,1.565258265051528916e-02,9.270871518310939141e-01,6.806002499880773327e-01
3.985841611170348048e-02,1.065495083442822705e-01,7.750297389303269051e-03,9.921419627340696268e-01,7.353551776200255574e-01
9.792352294629967646e-02,3.647095462706761299e-02,9.091415054127555129e-03,9.735348195262345516e-01,6.701838075348857116e-01
1.888340316749341496e-01,1.295435666124601648e-01,8.579552471808079422e-03,9.578139804187439932e-01,7.694144474134364531e-01
4.067025766326990421e-01,3.919261899455345893e-02,1.673588517947504836e-02,9.660813913195372971e-01,7.375684870163194962e-01
1.632949137981951349e-01,1.364313631077194652e-02,2.446766393436956150e-02,9.097060052812795394e-01,7.222898172228279234e-01
3.316617086624437105e-01,1.373777332414292118e-01,2.254478525549989676e-02,9.808647343655222395e-01,6.582000193749621975e-01
2.328645009412538824e-01,2.302828177779340374e-02,5.505037658591544966e-03,9.250106761782602716e-01,7.249661503875083346e-01
7.942496251488893877e-02,2.213727222691063215e-02,1.047453248924693110e-02,9.956213977878870525e-01,7.345354145541860280e-01
1.385949370310307349e-01,1.482487690731808527e-01,8.145149178740443419e-03,9.231374603794019196e-01,6.898501270110747319e-01
2.812193186747892204e-01,1.198524440840616212e-02,2.451355683795803514e-02,9.625364416231825260e-01,7.516385511362333460e-01
2.896541063198193044e-01,1.621440666305429823e-01,9.712204691956301608e-03,9.545324492012169371e-01,6.615147723070281538e-01
1.875119313810807986e-01,1.594336029709177149e-01,9.026263700775877946e-03,9.143103093968668604e-01,6.813033622172743886e-01
9.908896354204718704e-02,2.913729218747543662e-02,1.741750587164518638e-02,9.362927167816812446e-01,7.606322775986352758e-01
3.106980084109381424e-01,1.041577488081168040e-01,1.612373167149572933e-02,9.781292754738932782e-01,6.720833328389036465e-01
7.344653485185463626e-02,2.022847270281952908e-02,9.517029675624698315e-03,9.212588073999108396e-01,6.868323229433924704e-01
4.028312978101393216e-01,1.268816727374114661e-01,1.840729729074484441e-02,9.962857314841953027e-01,7.476283021856576783e-01
8.161063540664850735e-02,1.352307258113876615e-02,6.940144225893783367e-03,9.295483638647606961e-01,7.593262555716668860e-01
4.703700365515126741e-02,1.889516904082267079e-01,5.387381320617843153e-03,9.626721659480086402e-01,6.577233881935148352e-01
2.144908643147475091e-01,4.233841633854674991e-02,6.648295814126936251e-03,9.618867039589864554e-01,6.689884119878323210e-01
2.238867775890587275e-01,1.368960365337803797e-01,1.229736451951545309e-02,9.470778242165165395e-01,7.169177008764894277e-01
2.190147604398670067e-01,2.652999345104490106e-02,2.450032655749635052e-02,9.655360464165759771e-01,7.389192417248294786e-01
1.883303529263621323e-01,4.270969321702852706e-02,1.594493997618727857e-02,9.743576943826771641e-01,7.180671851518416471e-01
4.277755890239019476e-01,9.073898012779076094e-02,2.009452206030934440e-02,9.619002971340888664e-01,7.470604989217637382e-01
2.096143828356796246e-01,1.150461321269617282e-01,1.142991504463118646e-02,9.559994619333979093e-01,7.633989359782938910e-01
2.060390831373875020e-01,1.997737848379449177e-01,1.938678130966658281e-02,9.606627408072763163e-01,7.924315771261853936e-01
1.819376409045467824e-01,6.159319390097883588e-03,2.432362396244715230e-02,9.401955920401959821e-01,7.024821069694171527e-01
2.966824876692758517e-02,1.062569509173305268e-03,1.215521780564106542e-02,9.070873167131550119e-01,6.744657152756698970e-01
2.553783947631853013e-01,7.072305184827465396e-02,2.498118869470049991e-02,9.159698379182782402e-01,6.896126006432305999e-01
9.879817428374526589e-02,7.386511719268155918e-02,1.776819902063332332e-02,9.606704043039694385e-01,6.722246667577687074e-01
2.745342525182624116e-01,1.768836099836277043e-01,1.997182824929447792e-02,9.927173892417442413e-01,7.091368462959374286e-01
2.280755517589670017e-02,1.826039269917630881e-01,1.004334477696300007e-02,9.025740548571182797e-01,7.808850898852348621e-01
4.220150664375377225e-01,1.762244702955044484e-01,1.786181538354483442e-02,9.544035197062196163e-01,7.020589845416534969e-01
2.022031788964363530e-01,2.949257134672350969e-02,1.522012502924774760e-02,9.252061433009189928e-01,6.723234053333895233e-01
3.857080544124096289e-01,8.300886220103362301e-02,2.412805290954872159e-02,9.561739905484513136e-01,7.283949323034454304e-01
2.050157433169290111e-01,1.494311472967096155e-01,2.309350095579031092e-02,9.749657357733702012e-01,7.987915724990211075e-01
2.688192116834112536e-02,6.320960248906404289e-02,1.293345197850154574e-02,9.735453132169592516e-01,6.782271828003139102e-01
3.537296112742431831e-01,1.329843676735996960e-01,2.393739503076466879e-02,9.724885797818133559e-01,7.666812427635083527e-01
2.790708200272006279e-01,4.819142977502731406e-02,2.269625105500019599e-02,9.778923465939437509e-01,7.735038415361454867e-01
3.363737734092224763e-01,6.536043233420080201e-02,1.680767700738278539e-02,9.072610686820957726e-01,7.102007515251502756e-01
1.846848714453066531e-01,1.722255002203482988e-01,6.642358175790805640e-03,9.509577833917952638e-01,7.429327157996787889e-01
2.746748632818106772e-01,5.085129818171003208e-02,8.215804813190754480e-03,9.261778485372148539e-01,7.148560176126783627e-01
3.683222426287446338e-01,1.929004932900877378e-01,6.537484893476004644e-03,9.921270561002413224e-01,6.893490404809957672e-01
2.717270749920397410e-01,6.194565262643254161e-02,7.159862292981220358e-03,9.782879222019471577e-01,7.139178200108540207e-01
1.501519893446025267e-01,5.682093854832193786e-03,2.453904748786155457e-02,9.107544847358389761e-01,6.642935204945107364e-01
2.852251959830997552e-01,5.172527985671152712e-02,9.243345984323046716e-03,9.243246129030180391e-01,7.560434170491339145e-01
2.892254469154348917e-01,3.506978350644172904e-02,1.881709164681326027e-02,9.455220255498144599e-01,7.743789547443956645e-01
4.130918069153421412e-01,1.018585662772924089e-01,1.773056515365539418e-02,9.962908621806425558e-01,6.961099900055724987e-01
1.601213859413760932e-01,2.343049719924414701e-02,1.762289729706007640e-02,9.109673184121052092e-01,7.349715236569973609e-01
1.833600782635622650e-01,1.255837265718365292e-01,9.134079991920597552e-03,9.567972368542130290e-01,6.848222798059154792e-01
3.494007503492483901e-01,1.751049150407424371e-01,1.658693188769218979e-02,9.341287513174558743e-01,6.691190675259217624e-01
2.179720330246359972e-01,7.314125747894341389e-02,1.751076699169903245e-02,9.646340341732557722e-01,7.495427847668240107e-01
3.169898569466494953e-01,3.453005114177548629e-02,1.640810633290222184e-02,9.648706727022704488e-01,6.701161394761868673e-01
1.982153602505909995e-01,8.060497416109818625e-02,8.723249345513573241e-03,9.240591486684018863e-01,7.672968603809251498e-01
9.344741583764849813e-02,1.574073974686747979e-01,1.946121194149418032e-02,9.785809400306065831e-01,6.907631823126386683e-01
3.206924485530536217e-01,1.187060471418395213e-01,6.464863238330220523e-03,9.091262471334807804e-01,7.727770089503991358e-01
5.726556758024056032e-02,2.112749945219302358e-02,1.682400023639243902e-02,9.818138871087332964e-01,7.052756861585640635e-01
8.619239165493115806e-02,1.079002437110796464e-01,1.372518664802626492e-02,9.211966858579494488e-01,7.053263888964477202e-01
2.699079176144255077e-01,9.414899090966305506e-02,1.000573186266147385e-02,9.589579298491652803e-01,7.625859141008726194e-01
3.215787442823979103e-01,6.609533894821113809e-02,2.114777978052277685e-02,9.347309726902770510e-01,7.265398661953207382e-01
3.848211034662926133e-01,2.292195861461133674e-02,8.517851333443678813e-03,9.609779826621894783e-01,6.801466139614811279e-01
1.179396073914175391e-01,1.962412751884347051e-01,2.365963519795901901e-02,9.267417848274377423e-01,7.775612822080153475e-01
4.850070693963781654e-02,3.603262065875786901e-02,2.269130056642374230e-02,9.568963671950511118e-01,7.010229813853640080e-01
4.111440169352079121e-01,3.935583526735834947e-02,1.221175094324165877e-02,9.008198260213564623e-01,6.654165141257601945e-01
6.724750476149911338e-02,2.997095572834493696e-02,1.110305861717186642e-02,9.374454457617201752e-01,7.124001567384317113e-01
8.579913538724034949e-02,1.144684147010886915e-01,7.749733668378042985e-03,9.826389379062189233e-01,7.360942644754518982e-01
1.259803355765817812e-01,8.929024532205738496e-02,2.332655631867911958e-02,9.463006586505507967e-01,7.414828000908646466e-01
2.281088908772773149e-01,5.066187922328464072e-02,1.755063717646544036e-02,9.499261098989966179e-01,7.753411767955731282e-01
